t [s],uRight_1 [N*cm],uRight_2 [N*cm],uLeft_1 [N*cm],uLeft_2 [N*cm],x_CoM [mm],y_CoM [mm],F_dist [N] 
9.504000000000007,5.757375078403654,10.611817117612159,-8.883049411539247,-8.639191990631243,0.4453763395925798,219.48775571639152,2.9699999999999807
9.536000000000007,5.7973040133741796,10.571889389713585,-9.150538211492032,-8.50543743344563,0.44846514354556705,219.48778292870114,2.9799999999999804
9.568000000000007,5.833474304467286,10.53572014601509,-9.412886788680764,-8.374252994277667,0.45126318807622023,219.48780749094277,2.9899999999999802
9.600000000000007,5.872149375486437,10.497046136511173,-9.679758473844647,-8.240806692889123,0.4542549962056933,219.48783366107682,2.99999999999998
9.632000000000007,5.910927440379153,10.458268932309204,-9.942751275785326,-8.109299832739165,0.4572547716872638,219.4878598046181,3.00999999999998
9.664000000000007,5.947634750033905,10.421562496400862,-10.207182768268991,-7.977073396557135,0.46009435864967135,219.48788446283467,3.0199999999999796
9.696000000000007,5.987369228673425,10.381828772608861,-10.472701196658184,-7.844303328535338,0.46316811994038015,219.48791105715952,3.0299999999999794
9.728000000000007,6.024185780926881,10.345012939079846,-10.737430907264628,-7.711927467720595,0.46601615764085413,219.48793560779876,3.039999999999979
9.760000000000007,6.0640073100186225,10.30519200523261,-11.00297566391735,-7.579143926807777,0.46909665293989866,219.48796206438615,3.049999999999979
9.792000000000007,6.101631496293114,10.267568299925793,-11.265680062869292,-7.447780507743759,0.4720071672167851,219.48798696749023,3.0599999999999787
9.824000000000007,6.139395649693726,10.22980467576602,-11.532788306478528,-7.31421482908486,0.47492850900541833,219.48801187155414,3.0699999999999785
9.856000000000007,6.178519393076217,10.19068124402825,-11.796182599199206,-7.182506142788808,0.4779550253225878,219.48803757583292,3.0799999999999783
9.888000000000007,6.216311750402504,10.152889255500297,-12.06324714497313,-7.048962004688978,0.4808785488973667,219.48806231174558,3.089999999999978
9.920000000000007,6.25557324944335,10.113627909637131,-12.326743722761368,-6.917201865977694,0.48391572165259,219.48808791229504,3.099999999999978
9.952000000000007,6.294537679296923,10.074663668435056,-12.593765994090464,-6.783678564383207,0.4869299138679958,219.4881132210035,3.1099999999999777
9.984000000000007,6.3313523813726125,10.037848990028547,-12.856689505729008,-6.652204657988806,0.48977780844328006,219.48813704388954,3.1199999999999775
10.016000000000007,6.37175160893792,9.99744977682327,-13.124081509346123,-6.5184961740134355,0.4929029930717571,219.48816308598023,3.1299999999999772
10.048000000000007,6.409831933685277,9.959369299701738,-13.387243324959657,-6.386902809332651,0.49584879309616275,219.4881875373844,3.139999999999977
10.080000000000007,6.4483757575129905,9.920825303239692,-13.652414657217015,-6.254304438874961,0.49883044826653394,219.48821219140277,3.149999999999977
10.112000000000007,6.487287610398999,9.881913184028571,-13.917758981202091,-6.121619419487054,0.501840573257373,219.48823698400267,3.1599999999999766
10.144000000000007,6.524642684729481,9.844557792589384,-14.182732729956202,-5.989119533385115,0.5047302696978437,219.48826069313807,3.1699999999999764
10.176000000000007,6.565037891424903,9.80416214639719,-14.448687955847076,-5.85612873870981,0.507855143281741,219.4882862309385,3.179999999999976
10.208000000000007,6.603662949456202,9.765536593231868,-14.713932478545283,-5.723493155267671,0.5108430825297952,219.48831055156978,3.189999999999976
10.240000000000007,6.642916387184364,9.726282569422603,-14.979802804761439,-5.590544498543318,0.513879631681747,219.48833516964018,3.1999999999999758
10.272000000000007,6.681316385248344,9.687881855127165,-15.243107692326866,-5.458878524240005,0.5168501608456796,219.48835915676062,3.2099999999999755
10.304000000000007,6.71963369239689,9.649563870247635,-15.510392951139842,-5.325222007248578,0.5198142932442926,219.48838299757645,3.2199999999999753
10.336000000000007,6.759541427636104,9.609655245334165,-15.774463622347135,-5.193172811775612,0.5229014572383397,219.48840772780446,3.229999999999975
10.368000000000007,6.799133033163838,9.570062781539017,-16.04202826607756,-5.059376288702328,0.5259641662174158,219.48843216081187,3.239999999999975
10.400000000000007,6.8378866606574755,9.531308115431578,-16.30599930563864,-4.927376600735132,0.5289620512820512,219.488455979316,3.2499999999999747
10.432000000000007,6.8775315944523365,9.491662155193954,-16.573394690443223,-4.7936644046186245,0.5320288856043758,219.488480245557,3.2599999999999745
10.464000000000008,6.9162121903568154,9.45298034975337,-16.83696297450005,-4.661865806900847,0.5350211211253546,219.4885038243946,3.2699999999999743
10.496000000000008,6.95537360987631,9.413817698756738,-17.10264509397461,-4.529010024360177,0.5380505519755813,219.48852759825147,3.279999999999974
10.528000000000008,6.9949084889482025,9.374281491197713,-17.368500467352632,-4.39606746100745,0.5411088727359085,219.48855149885304,3.289999999999974
10.560000000000008,7.034186184605046,9.335002399775673,-17.634457836801516,-4.263073734403229,0.5441472984214081,219.48857514449148,3.2999999999999736
10.592000000000008,7.073803359545941,9.29538372803312,-17.900336749619587,-4.130119093350127,0.5472119853872378,219.48859889407123,3.3099999999999734
10.624000000000008,7.114337699251711,9.254847806200427,-18.166413758084555,-3.9970652420679817,0.5503476219577429,219.4886230890097,3.319999999999973
10.656000000000008,7.152789963906167,9.216393891964119,-18.43217413758657,-3.864169559607407,0.5533221943362365,219.48864594367015,3.329999999999973
10.688000000000008,7.191778623310853,9.177403436532416,-18.69581552607183,-3.7323333421494214,0.5563382608899714,219.48866902018992,3.3399999999999728
10.720000000000008,7.232024390034772,9.137155896943465,-18.964112903567024,-3.5981687180827544,0.559451574166161,219.48869273801697,3.3499999999999726
10.752000000000008,7.271164727044701,9.098013595325552,-19.22819624525064,-3.4661112009621666,0.5624793741254323,219.48871570479545,3.3599999999999723
10.784000000000008,7.312662555801737,9.056513802465304,-19.49666436166816,-3.331860898871851,0.5656895438331827,219.4887399470281,3.369999999999972
10.816000000000008,7.35064359129772,9.018530644505715,-19.760682642954357,-3.199835605839485,0.5686276630859286,219.48876203821058,3.379999999999972
10.848000000000008,7.390179798171805,8.978992266589241,-20.026431362264237,-3.0669448400713053,0.5716860865617598,219.4887849352547,3.3899999999999717
10.880000000000008,7.430291242047218,8.9388785630357,-20.292318047308378,-2.933984933261479,0.5747890089536006,219.48880806272942,3.3999999999999715
10.912000000000008,7.469755811798476,8.899411657217007,-20.55670108417251,-2.801776765054015,0.5778418907582518,219.48883071635547,3.4099999999999713
10.944000000000008,7.510952370205998,8.85821265728056,-20.82128677602841,-2.669467116734702,0.5810287549346329,219.4888542572588,3.419999999999971
10.976000000000008,7.549115532130432,8.820047015613918,-21.084482463261665,-2.53785236913963,0.5839809630387983,219.48887596768574,3.429999999999971
11.008000000000008,7.588949243273727,8.78021071679668,-21.347625255851597,-2.4062639317379775,0.587062400711313,219.4888985284814,3.4399999999999706
11.040000000000008,7.62847821005998,8.740679102892363,-21.610633438723543,-2.274742646679881,0.5901202641118019,219.4889208158536,3.4499999999999704
11.072000000000008,7.668339933299653,8.700814639744992,-21.87333491691879,-2.1433745853917503,0.5932038687310203,219.48894318911738,3.45999999999997
11.104000000000008,7.70907377248516,8.660077984753825,-22.136055674860803,-2.011996731214171,0.5963549380893545,219.48896594625515,3.46999999999997
11.136000000000008,7.747120585122806,8.622028261891552,-22.39631738925264,-1.8818483893790199,0.5992981456995868,219.4889871062035,3.47999999999997
11.168000000000008,7.788469255484987,8.58067661984013,-22.65943595902728,-1.75027131025602,0.6024967768817041,219.48900999654654,3.4899999999999696
11.200000000000008,7.826825141180685,8.542317733163115,-22.92181592513889,-1.619063402634268,0.6054638936215985,219.489031132117,3.4999999999999694
11.232000000000008,7.866984654796038,8.502155115531277,-23.184640609875224,-1.487632972035474,0.6085705345699912,219.48905316002518,3.509999999999969
11.264000000000008,7.9080624319432165,8.461074160125415,-23.447710441043142,-1.356079802505713,0.6117482101209617,219.48907558422803,3.519999999999969
11.296000000000008,7.9470734550266515,8.422059902063642,-23.71047682340856,-1.2246782161282803,0.6147660066737405,219.48909678000044,3.5299999999999687
11.328000000000008,7.988233944784227,8.380896082301259,-23.973352978933303,-1.0932215924420747,0.6179500806682995,219.48911903731204,3.5399999999999685
11.360000000000008,8.027327494133564,8.341799147847713,-24.236060317574495,-0.9618492284340897,0.620974261249516,219.48914007632638,3.5499999999999683
11.392000000000008,8.067267837453235,8.30185533753579,-24.49845677809729,-0.830632171633612,0.6240639477242628,219.48916146949063,3.559999999999968
11.424000000000008,8.109085998032786,8.260033612662594,-24.761887863867624,-0.6988976014879732,0.6272988975119321,219.48918375833577,3.569999999999968
11.456000000000008,8.147884852806197,8.22123115837036,-25.024291868329563,-0.5676764637677755,0.6303002812474097,219.4892043377141,3.5799999999999677
11.488000000000008,8.189295483108609,8.179816774574252,-25.285883871384478,-0.43686125991427605,0.6335037054977235,219.48922619537913,3.5899999999999674
11.520000000000008,8.228716223821596,8.140392322139679,-25.550116905619625,-0.3047251781577181,0.6365531967960474,219.4892469004015,3.5999999999999672
11.552000000000008,8.268934490605794,8.100170165216117,-25.811454107941223,-0.17403708401742884,0.6396643827447089,219.48926792139758,3.609999999999967
11.584000000000009,8.311054247980993,8.058046466932053,-26.075118589944008,-0.04218504537524536,0.6429226633168155,219.48928982443465,3.619999999999967
11.616000000000009,8.350167067039488,8.018929672313629,-26.337871521383917,0.0892113304690763,0.6459483345552178,219.48931006205788,3.6299999999999666
11.648000000000009,8.3923759301024,7.976716713705698,-26.60148574717878,0.22103853978399637,0.64921350812361,219.48933179085702,3.6399999999999664
11.680000000000009,8.431567019319527,7.937521493506454,-26.864165098992306,0.3523984219169295,0.6522452341484865,219.4893518639791,3.649999999999966
11.712000000000009,8.473885863251752,7.895198398338407,-27.127736294861393,0.4842044150868743,0.655518915565739,219.48937342775739,3.659999999999966
11.744000000000009,8.514359061118999,7.854720896263412,-27.39048582481109,0.6155996840058928,0.658649822354379,219.48939394361307,3.6699999999999657
11.776000000000009,8.553677987174957,7.815397557655382,-27.651749510211975,0.7462520679622325,0.6616914375218885,219.48941377376246,3.6799999999999655
11.808000000000009,8.596186844750392,7.772884265547527,-27.916779489437012,0.8787880228796566,0.6649798179260465,219.4894351002602,3.6899999999999653
11.840000000000009,8.635641779710221,7.733424764910346,-28.178334567093195,1.0095864206785645,0.6680319544069903,219.4894547912447,3.699999999999965
11.872000000000009,8.678259552787605,7.690802399849357,-28.443375089073303,1.142127949963437,0.671328760245816,219.48947594763118,3.709999999999965
11.904000000000009,8.7189965480509,7.650060663108777,-28.70499108188004,1.2729571003445865,0.6744800737505455,219.4894960616253,3.7199999999999647
11.936000000000009,8.759101586515476,7.609950904477883,-28.969401468954114,1.4051838336160056,0.6775825006355984,219.48951575932853,3.7299999999999645
11.968000000000009,8.801328407337344,7.567719169360125,-29.231423448094283,1.5362162967578734,0.6808490633719436,219.48953638717921,3.7399999999999642
12.000000000000009,8.841520585754244,7.527522065343146,-29.49462085044695,1.6678367313993612,0.6839582311888396,219.48955591487862,3.749999999999964
12.032000000000009,8.883922225004035,7.485115401744016,-29.758191875264238,1.7996441456737362,0.6872383174477034,219.4895764030908,3.759999999999964
12.064000000000009,8.924988687688243,7.444043801397944,-30.020132762343277,1.9306365086080295,0.6904151177397173,219.48959613625647,3.7699999999999636
12.096000000000009,8.966810755493427,7.402216603385169,-30.285575836511047,2.0633804031853655,0.6936503697807274,219.48961612078338,3.7799999999999634
12.128000000000009,9.008013051873814,7.361009006565928,-30.547666268315847,2.1944478457613292,0.6968376778325408,219.48963569944004,3.789999999999963
12.160000000000009,9.048627209316953,7.32038956776112,-30.81270758993972,2.3269911414791684,0.6999794889063952,219.48965489176743,3.799999999999963
12.192000000000009,9.091394365537662,7.277616933661121,-31.0754413416095,2.4583805819441085,0.7032878506568415,219.48967498660838,3.8099999999999627
12.224000000000009,9.133354574388369,7.235651261272594,-31.340751882050462,2.591058799769366,0.7065337889485064,219.48969458801068,3.8199999999999625
12.256000000000009,9.174987510400152,7.194012696952861,-31.60338455678734,2.722397997533704,0.7097544102203381,219.48971392483952,3.8299999999999623
12.28800000000001,9.216554637111676,7.152439901432622,-31.866860814621027,2.854159219097648,0.7129699406469734,219.48973311987442,3.839999999999962
12.32000000000001,9.250224779919844,7.118765192022404,-32.08843654949952,2.9649677129716894,0.7155745798711421,219.48974858664127,3.849999999999962
12.35200000000001,9.284036303774954,7.084949058492093,-32.2972643639219,3.0694014290076854,0.7181901559844863,219.4897640449575,3.8599999999999617
12.38400000000001,9.316289054598927,7.052691822186865,-32.5016796663647,3.171628713967474,0.7206851492597477,219.48977872217506,3.8699999999999615
12.41600000000001,9.347944356679562,7.021032153610234,-32.702743299365956,3.2721800500589975,0.7231339253734066,219.48979306234986,3.8799999999999613
12.44800000000001,9.379729509170492,6.989242900654384,-32.90538887083514,3.3735226835131344,0.7255927463946222,219.48980739602442,3.889999999999961
12.48000000000001,9.411981139652013,6.956987225058336,-33.10431757768258,3.474261403853506,0.7280876530029537,219.48982187341892,3.899999999999961
12.51200000000001,9.463452928971394,6.905511350854428,-33.31018216423811,3.587706981109696,0.7320693837061241,219.4898448362877,3.9099999999999606
12.54400000000001,9.510998024677434,6.857962279871583,-33.51080958832271,3.697425737078731,0.7357473550737642,219.4898658961662,3.9199999999999604
12.57600000000001,9.567063242308318,6.801893123134536,-33.71196992265104,3.812453818185698,0.7400844220646866,219.48989054194524,3.92999999999996
12.60800000000001,9.623931618690115,6.745020901086845,-33.91063535036771,3.9267273360776427,0.7444836194361601,219.4899153338974,3.93999999999996
12.64000000000001,9.682025642778068,6.686923127212554,-34.10627094793364,4.0406676152343834,0.7489776298919923,219.4899404449983,3.9499999999999598
12.67200000000001,9.739003442706743,6.6299416880337585,-34.2985172413052,4.152364403140511,0.7533852919992364,219.48996486257423,3.9599999999999596
12.70400000000001,9.796525001307485,6.572416597111057,-34.48788953041639,4.263431477808994,0.7578350179365576,219.48998930103198,3.9699999999999593
12.73600000000001,9.854394743018318,6.5145434372931135,-34.67582054468363,4.373827531788926,0.762311678460729,219.49001367234135,3.979999999999959
12.76800000000001,9.912325306324593,6.456609575106839,-34.861225324521506,4.483501073876816,0.7667930439935509,219.49003785322077,3.989999999999959
12.80000000000001,9.970736439747562,6.398195263998509,-35.04587015363024,4.592860256050538,0.7713115852456155,219.49006201580684,3.9999999999999587
12.83200000000001,10.029216340927308,6.339712311401459,-35.22851382479015,4.701720126307684,0.7758354462017776,219.49008598668857,4.009999999999959
12.86400000000001,10.08346582496186,6.285459926393829,-35.40781426190354,4.806577762776318,0.7800320525189038,219.49010802684356,4.019999999999959
12.89600000000001,10.148402879196503,6.220520042701659,-35.592069931224756,4.919741634646208,0.7850554229134152,219.49013415910156,4.0299999999999585
12.92800000000001,10.203542775286426,6.165377513138572,-35.77032390864217,5.024694039773653,0.789320909311577,219.49015613603257,4.039999999999958
12.96000000000001,10.268241474166064,6.100676258127204,-35.95269198439725,5.136946963929842,0.7943258411235593,219.49018167252865,4.049999999999958
12.99200000000001,10.323037268274419,6.045878105372176,-36.12908837906848,5.240939118510768,0.7985647086409094,219.49020308995262,4.059999999999958
13.02400000000001,10.38251627544344,5.986396841829598,-36.3071944585236,5.348284191070996,0.8031658579728171,219.4902261187092,4.069999999999958
13.05600000000001,10.443758117199655,5.925152878869282,-36.48579329797309,5.457071798843425,0.807903375841612,219.49024959181284,4.079999999999957
13.08800000000001,10.50388463111387,5.8650243917734315,-36.66369767311071,5.564722225881484,0.8125546146987128,219.49027240246488,4.089999999999957
13.12000000000001,10.564664717269858,5.8042424716012775,-36.841139981885036,5.672772704363356,0.8172564122928663,219.49029522438389,4.099999999999957
13.15200000000001,10.620117517501624,5.748788006284784,-37.01526140230026,5.776233174828308,0.8215461041838849,219.49031583859414,4.109999999999957
13.18400000000001,10.685325699839467,5.683578244507509,-37.19439002973386,5.88818810993664,0.8265904483799151,219.49033982560144,4.119999999999957
13.21600000000001,10.741357269852212,5.6275452993565676,-37.36891476467556,5.991392444072841,0.8309249124740664,219.49036021841474,4.129999999999956
13.24800000000001,10.806219488726427,5.562681792162802,-37.547309556030626,6.102181101244575,0.835942493789623,219.49038357243003,4.139999999999956
13.28000000000001,10.861426883630166,5.5074733109016965,-37.72104325750854,6.205252262583965,0.8402132017295838,219.4904032368742,4.149999999999956
13.31200000000001,10.925953835474472,5.442945359603344,-37.898853042024484,6.315599047648697,0.8452048476144045,219.49042597190294,4.159999999999956
13.34400000000001,10.980666562904286,5.388231835079324,-38.07216556576335,6.418171392972121,0.8494372892983277,219.49044503907024,4.1699999999999555
13.37600000000001,11.044907862406147,5.323989824160613,-38.24975554831805,6.528225437616572,0.8544068378222953,219.49046718072006,4.179999999999955
13.40800000000001,11.099043090500475,5.269854087498506,-38.42262831190206,6.630273259747778,0.8585946055816172,219.4904856328599,4.189999999999955
13.44000000000001,11.15927536789512,5.2096214048128004,-38.59815638138194,6.737112288304886,0.8632540260407737,219.49050594133428,4.199999999999955
13.47200000000001,11.219221611329889,5.149674903617231,-38.774288583319475,6.843806793483216,0.8678913196180935,219.49052592137278,4.209999999999955
13.50400000000001,11.279986077786685,5.088910320814312,-38.95061207644909,6.951246535756936,0.8725919089108323,219.4905459379289,4.2199999999999545
13.53600000000001,11.339391045269434,5.029505386606062,-39.126473107871824,7.05747926708358,0.8771873307151763,219.49056527676746,4.229999999999954
13.56800000000001,11.39908521931333,4.969811386431652,-39.30197326606336,7.163945876233038,0.8818051248259681,219.49058448082133,4.239999999999954
13.60000000000001,11.458743404632148,4.9101535182368234,-39.47807687986769,7.270360457722166,0.8864201349377288,219.49060344401326,4.249999999999954
13.63200000000001,11.518171586924256,4.850725796423566,-39.65344864564072,7.376583518669236,0.8910173525824822,219.49062210620326,4.259999999999954
13.66400000000001,11.577699362392197,4.791198623144987,-39.829516127080815,7.482869027207658,0.895622274509742,219.49064057165123,4.269999999999953
13.69600000000001,11.632058100081851,4.7368406534772225,-40.002547015680115,7.584946468927659,0.8998273324202305,219.49065723419807,4.279999999999953
13.72800000000001,11.692773074122611,4.676126550083685,-40.17867035243759,7.692830045571131,0.9045240931017023,219.49067562031797,4.289999999999953
13.76000000000001,11.754045201271385,4.614855440759729,-40.356187706293554,7.799983290965323,0.9092639537737881,219.49069393449773,4.299999999999953
13.79200000000001,11.814798797765063,4.554103006534871,-40.53282400670655,7.907405194762846,0.9139637021929826,219.49071185497073,4.3099999999999525
13.82400000000001,11.87509543712596,4.493807673736641,-40.70968576552571,8.014379056446758,0.9186281015351456,219.49072940562507,4.319999999999952
13.85600000000001,11.93477631103515,4.43412825269541,-40.885399688357076,8.120758814986019,0.923244866780312,219.49074654646816,4.329999999999952
13.88800000000001,11.99389135985171,4.3750147974225655,-41.06131894585328,8.227296697566066,0.9278178611915181,219.49076329866236,4.339999999999952
13.92000000000001,12.053732639566423,4.315175251602572,-41.23733961564453,8.33315060621941,0.9324470350342726,219.4907800274812,4.349999999999952
13.95200000000001,12.112816598845583,4.2560931681448615,-41.413332123141934,8.439008323802403,0.9370176244355257,219.49079631831358,4.3599999999999515
13.98400000000001,12.172784148742993,4.196127631055332,-41.5895507758632,8.545668092568281,0.9416565662282582,219.490812622948,4.369999999999951
14.01600000000001,12.227306701813264,4.1416072575525185,-41.76306219617503,8.647851790480884,0.9458742964926574,219.4908272458519,4.379999999999951
14.04800000000001,12.29247426621513,4.0764419531624005,-41.94212424646135,8.7593005135653,0.9509154985853153,219.49084447326166,4.389999999999951
14.08000000000001,12.348051422922973,4.020867259035533,-42.11690225031378,8.861880559544717,0.9552148103866867,219.4908589488006,4.399999999999951
14.11200000000001,12.412710164325178,3.9562110632611702,-42.295750525037015,8.972255201918012,0.9602166511867416,219.49087554002745,4.40999999999995
14.14400000000001,12.467828433842165,3.9010955367223348,-42.470209827080886,9.075083757948269,0.9644804646065472,219.49088947006217,4.41999999999995
14.17600000000001,12.532028850531576,3.836897947314356,-42.64876038661146,9.185037707757186,0.9694468505369523,219.4909054494702,4.42999999999995
14.20800000000001,12.58643936844881,3.782490456531909,-42.822629719308026,9.287832886717792,0.9736559140381673,219.49091878374622,4.43999999999995
14.24000000000001,12.646492825820108,3.7224401275987438,-42.99898765232295,9.393771700472836,0.97830150142125,219.49093328006603,4.4499999999999496
14.272000000000011,12.70648531255617,3.6624509097234497,-43.176112031718866,9.50108204859593,0.9829423722663322,219.49094752979815,4.459999999999949
14.304000000000011,12.767155338070724,3.6017842932614306,-43.35336947525133,9.60771339823491,0.9876356558406502,219.49096170482653,4.469999999999949
14.336000000000011,12.826694659398186,3.5422485233690577,-43.530310316411054,9.714005415050678,0.9922414709271327,219.49097538516617,4.479999999999949
14.368000000000011,12.886487849325695,3.482459022027747,-43.70692853648712,9.821164128026059,0.9968669246625287,219.49098889414216,4.489999999999949
14.400000000000011,12.946093714418497,3.42285698746416,-43.884021748583365,9.926832686936887,1.0014778874106152,219.49100213165417,4.4999999999999485
14.432000000000011,13.000789089099824,3.3681656021277977,-44.05821508830405,10.029796850050818,1.005708986728704,219.49101407690762,4.509999999999948
14.464000000000011,13.066319394282147,3.3026393661870586,-44.238165254692376,10.140247586477082,1.0107782495536963,219.49102813592725,4.519999999999948
14.496000000000011,13.12157138776693,3.2473916431554466,-44.41306537221427,10.243148736549895,1.0150524075299154,219.49103977407353,4.529999999999948
14.528000000000011,13.181785601744659,3.18718180033035,-44.589930664502646,10.350559005542975,1.0197104306476799,219.49105223414813,4.539999999999948
14.560000000000011,13.24247257028042,3.126499344288331,-44.76798770817847,10.457170895740154,1.0244050248923406,219.49106455588924,4.549999999999947
14.592000000000011,13.30279292443373,3.0661836418692285,-44.94532915212924,10.564797826726766,1.0290712587523692,219.4910765681804,4.559999999999947
14.624000000000011,13.362777719937919,3.0062036395500815,-45.122986323773056,10.67080186775141,1.033711534622718,219.49108828129658,4.569999999999947
14.656000000000011,13.422411153855718,2.9465751356035517,-45.29985236000184,10.77780050846716,1.0383246300271274,219.4910996961344,4.579999999999947
14.688000000000011,13.481547744095664,2.887443615975216,-45.4768968095916,10.883665984049323,1.04289929082973,219.4911107897057,4.589999999999947
14.720000000000011,13.541495760305052,2.827500806510317,-45.653997852073644,10.989588179613484,1.047536721544523,219.49112180576975,4.599999999999946
14.752000000000011,13.59626330615488,2.7727386246324106,-45.82861315944387,11.09257639314605,1.0517734038462478,219.49113166702128,4.609999999999946
14.784000000000011,13.661654497400399,2.707352877117173,-46.00891128681524,11.202914691714275,1.0568319051601147,219.49114318956185,4.619999999999946
14.816000000000011,13.716990586047858,2.652022428238297,-46.18439118929113,11.306556874899695,1.0611125685307579,219.49115272413422,4.629999999999946
14.848000000000011,13.78145823052566,2.5875605067608576,-46.36416363691231,11.416744980142084,1.0660996265439453,219.4911635846959,4.6399999999999455
14.880000000000011,13.836714835241049,2.532309817189932,-46.539689712994644,11.519654116646223,1.070374141233594,219.4911726794823,4.649999999999945
14.912000000000011,13.900761785107601,2.468268864552077,-46.71921049593973,11.629451396036153,1.0753286553489994,219.4911829763448,4.659999999999945
14.944000000000011,13.955820718881192,2.413216120659655,-46.89451543593607,11.731481624151861,1.0795878787020057,219.49119161600134,4.669999999999945
14.976000000000012,14.015511621838222,2.3535315053165258,-47.07157638008751,11.838398701615324,1.0842054197695834,219.49120076267823,4.679999999999945
15.008000000000012,14.075529509502818,2.293520043837704,-47.2497058070452,11.94504408719928,1.0888482555678631,219.49120972822988,4.689999999999944
15.040000000000012,14.13628179705701,2.2327743170574634,-47.42805036434371,12.052405666447475,1.0935479027307267,219.49121856741363,4.699999999999944
15.072000000000012,14.19581471980801,2.1732480963630425,-47.60601015621804,12.158659726965674,1.0981532228391118,219.4912269985192,4.709999999999944
15.104000000000012,14.255992438541048,2.113077211440766,-47.78395568886868,12.264855827967608,1.1028084227747368,219.49123528915015,4.719999999999944
15.136000000000012,14.315272084693543,2.053804538682382,-47.961628764502024,12.371469846053204,1.1073941500299884,219.49124322798872,4.729999999999944
15.168000000000012,14.370082985869653,1.9990007651473258,-48.13683368499023,12.473828212762976,1.1116341861928496,219.49125036641644,4.739999999999943
15.200000000000012,14.431190133608517,1.937900842111651,-48.31528727015376,12.581351755797021,1.1163612844645887,219.49125809786398,4.749999999999943
15.232000000000012,14.49196921092849,1.8771291302991315,-48.494340073656375,12.688694837910667,1.1210630040176757,219.49126554930544,4.759999999999943
15.264000000000012,14.553127363767778,1.8159784780785466,-48.67331169258694,12.79642746450678,1.125794047918216,219.4912728072449,4.769999999999943
15.296000000000012,14.612859427383086,1.7562540560964113,-48.851691915133756,12.902850259155601,1.1304147730728247,219.49127966330866,4.7799999999999425
15.328000000000012,14.672638709841301,1.6964825509246395,-49.029468385210976,13.009245115764708,1.1350391509606887,219.4912862948456,4.789999999999942
15.360000000000012,14.73236364350708,1.6367655259863587,-49.20784864714376,13.11563050001959,1.1396593245599833,219.4912926906206,4.799999999999942
15.392000000000012,14.791783346690366,1.577353866728173,-49.38555087943108,13.221754356837565,1.1442558862817853,219.49129882579587,4.809999999999942
15.424000000000012,14.847161157759325,1.5219842526464764,-49.561528485788365,13.324614778827732,1.1485397771960772,219.4913043383565,4.819999999999942
15.456000000000012,14.911898395677106,1.457255291719302,-49.74227928428178,13.435018706617557,1.1535476902930208,219.4913105339933,4.8299999999999415
15.488000000000012,14.967427423425766,1.4017347337709827,-49.918644761540236,13.538709127177498,1.1578432789567858,219.49131563199137,4.839999999999941
15.520000000000012,15.032140515185654,1.3370301897216799,-50.09957721853541,13.64848464785688,1.1628493241664943,219.4913213243952,4.849999999999941
15.552000000000012,15.087108994042763,1.2820704470801154,-50.27568793937461,13.751089282637977,1.1671015501502042,219.4913259463487,4.859999999999941
15.584000000000012,15.151627142594146,1.2175611103984958,-50.456531351069344,13.861332527445214,1.1720925150339914,219.49133112496045,4.869999999999941
15.616000000000012,15.206361294455654,1.162835960792458,-50.632554187119474,13.963735091463473,1.1763266140591224,219.49133530658574,4.87999999999994
15.648000000000012,15.266107803699388,1.1030985536025673,-50.81050428079188,14.070613843479043,1.1809484566919264,219.4913396519781,4.88999999999994
15.680000000000012,15.326515319781514,1.0427002708586113,-50.98985058231846,14.176967822834158,1.1856214331838448,219.4913438119638,4.89999999999994
15.712000000000012,15.38675108248204,0.9824738744338025,-51.16870013181689,14.284473052802543,1.1902811232576707,219.49134772621215,4.90999999999994
15.744000000000012,15.446769924690068,0.922464533708185,-51.34794375852986,14.390519150365105,1.1949240328970763,219.49135139403822,4.9199999999999395
15.776000000000012,15.510482816714838,0.8646542719596867,-51.5296237156888,14.494702716126667,1.1998527051215577,219.49134849904212,4.929999999999939
15.808000000000012,15.593063972503208,0.811618482842626,-51.724466590830566,14.592148568126126,1.206240979705632,219.49132019707113,4.939999999999939
15.840000000000012,15.673779425198974,0.7521760247680114,-51.91309326235609,14.693108792860437,1.2124849280988932,219.49130071579486,4.949999999999939
15.872000000000012,15.756489316241417,0.696831492990462,-52.10071459710126,14.789793610289282,1.2188831613247881,219.49127434538627,4.959999999999939
15.904000000000012,15.833425635040477,0.6199047828142435,-52.27661913434625,14.904364364833503,1.2248347652383471,219.4912775940922,4.9699999999999385
15.936000000000012,15.928881424944766,0.561782119150452,-52.46795902980645,15.000058560726231,1.2322189897714961,219.4912402303999,4.979999999999938
15.968000000000012,16.027748887539044,0.5016155355362771,-52.65803308349836,15.095119807961293,1.2398671328914774,219.49120117090865,4.989999999999938
16.00000000000001,16.11330717325703,0.43097534585674274,-52.83220346212081,15.199123658253946,1.2464857109059329,219.4911874148649,4.999999999999938
16.03200000000001,16.21514952941268,0.3704840518580097,-53.01880325444298,15.292447530889264,1.2543639844563619,219.49114489476435,5.009999999999938
16.06400000000001,16.30352137327974,0.2991414384129408,-53.18942377281953,15.395081670532463,1.261200212391588,219.491128246748,4.999999999999938
16.09600000000001,16.336076156419903,0.26659614892710365,-53.294378221505525,15.454834127413472,1.2637185701420819,219.49112882897805,4.989999999999938
